6.307108038397974070e+00,5.188412730163594055e+00,6.880438804434747979e+00,5.924000648007693215e+00,6.209984915106375070e+00,3.908792144147994030e+00,6.153684978156981344e+00,4.050116238447605710e+00
4.907803489768643779e+00,3.849428276884600653e+00,6.510610299116819988e+00,4.144382620989955690e+00,5.446915474210317853e+00,4.725243938163740332e+00,4.798137629906436885e+00,3.780619748719418194e+00
6.218830894632334072e+00,4.895695061820527272e+00,6.298616581429559602e+00,6.140562165991023669e+00,2.112033976616967124e+00,6.535114780763281672e+00,5.510506591042299895e+00,5.661581121626698909e+00
3.101329321545067685e+00,6.104994910355253879e+00,3.082612229966130268e+00,4.453123764876229629e+00,5.003613675403665972e+00,5.193429832330410889e+00,6.001417362515995002e+00,4.373417322686322883e+00
3.967051891145340736e+00,4.732368305595430868e+00,7.207131938459077070e+00,5.988664156737319111e+00,6.171839206373014974e+00,7.305105924798919403e+00,5.816948021004878733e+00,4.576633550255693628e+00
5.248059698371618786e+00,6.725433930793146331e+00,5.363831823361921991e+00,4.885095379569190932e+00,3.913638724644875388e+00,5.566890545622036335e+00,5.068207098194057458e+00,2.759233286584839018e+00
5.546098613467955296e+00,6.551825771305472834e+00,5.759195017875968325e+00,5.844196358323663354e+00,7.060278674104970342e+00,4.002310787480425347e+00,5.798414867710345533e+00,7.691195401556473854e+00
5.832286732115073313e+00,5.447745494304835567e+00,3.832528662692945787e+00,3.972286299889943528e+00,5.414560924842154677e+00,4.099781182309579108e+00,5.548023479948215098e+00,3.791024445263840636e+00
5.596936182634260071e+00,6.547184772371552164e+00,6.178397920934276755e+00,5.682166519668590432e+00,6.681699880166430461e+00,7.231927186381142292e+00,6.164888273143103170e+00,5.230782131587992545e+00
3.967051891145340736e+00,4.160458733036791479e+00,7.207131938459077070e+00,5.753001673013140582e+00,6.281559878793329332e+00,7.616319107723298565e+00,5.734977764356847807e+00,4.576633550255693628e+00
5.429079244458185016e+00,5.353426977916091900e+00,4.989084477735656442e+00,3.947379164896122727e+00,4.740263326192514448e+00,8.602843685032302901e+00,5.281197780987801238e+00,2.886572636423907046e+00
3.967051891145340736e+00,4.611804467265493201e+00,7.207131938459077070e+00,6.066007847903800432e+00,6.542534882514603467e+00,7.642849276888363796e+00,5.677769500740239117e+00,4.576633550255693628e+00
6.155975179037041833e+00,5.969951923315735876e+00,5.852344755481762029e+00,5.893173689165413620e+00,5.690743044802692552e+00,5.791773673780415521e+00,5.818525524253677084e+00,4.547043652174622252e+00
6.833478460316108283e+00,7.067645026856849810e+00,7.247599804644328181e+00,5.380014966087728112e+00,6.720314523693883046e+00,6.339830814800492043e+00,6.575654107713057250e+00,6.063315352626527321e+00
4.857691571822433829e+00,2.788215379353768952e+00,5.563327149035342423e+00,4.045118682879509819e+00,3.512103239083533168e+00,4.860811007416678819e+00,5.499002748162646448e+00,5.081730552065339523e+00
6.448160599933220105e+00,5.462911901279819737e+00,5.405745875597895989e+00,3.949478291561122845e+00,2.973108999689703769e+00,5.897907997013095205e+00,4.895032365885514380e+00,4.855566242250057840e+00
5.418419051721032886e+00,6.422773402598476622e+00,5.364607644793233376e+00,3.055657569811450092e+00,3.794850284594975864e+00,5.379229940615315897e+00,6.290674976636651650e+00,4.013493592766647744e+00
6.448160599933220105e+00,5.336982486166012229e+00,5.405745875597895989e+00,4.093029428370386746e+00,3.049909944658740990e+00,6.215675748143622670e+00,4.819750333850345569e+00,4.855566242250057840e+00
6.062941110179740356e+00,4.606165875547908684e+00,4.693400942144226207e+00,4.949971149002055704e+00,8.591817488124501523e+00,3.480198396387045978e+00,4.767719788041964613e+00,5.324073933228348210e+00
5.832286732115073313e+00,5.469542298225577248e+00,3.832528662692945787e+00,3.585019454098926861e+00,5.353974792761039936e+00,4.001080212159082272e+00,5.561109189726245461e+00,3.791024445263840636e+00
6.833478460316108283e+00,7.119090216701406071e+00,7.247599804644328181e+00,5.524315197740227390e+00,6.539956915355468858e+00,5.928033465366044474e+00,6.700100560275639161e+00,6.063315352626527321e+00
2.504143845523884693e+00,3.614703094168036035e+00,5.036387721235613846e+00,4.638717592503949660e+00,6.075553554497989062e+00,5.823689761456682490e+00,4.858338296410591006e+00,4.771905785765994779e+00
6.517824872920620294e+00,7.922135495969174990e+00,6.428945693032450670e+00,5.678569479452881374e+00,7.706361470188020313e+00,5.585086891393117980e+00,4.875956347997656870e+00,7.490593077359628538e+00
3.875902915107631408e+00,4.572555469429408603e+00,4.553235757155605690e+00,5.891970574518129666e+00,3.464170234197871512e+00,3.793201284478758595e+00,4.160351578116730842e+00,4.740394464821100939e+00
5.985452131738758119e+00,5.856635021985582945e+00,6.146164545975154603e+00,5.736822307524896303e+00,6.191203820434456162e+00,5.004751181657682402e+00,5.435551382810092313e+00,5.929357242347352397e+00
5.064396702281890761e+00,5.497909158618139003e+00,7.605606649922272311e+00,6.866028666310314499e+00,5.523085729370206032e+00,6.045707034009803138e+00,6.091504762330488987e+00,5.338828030026849802e+00
5.165254084071126961e+00,5.368796886216309794e+00,4.138403797353038982e+00,6.184248111597688613e+00,4.120977183280190914e+00,4.143063007429820921e+00,4.747124234820695676e+00,5.940706939792042007e+00
6.062941110179740356e+00,4.752414003714719115e+00,4.693400942144226207e+00,4.455592644854022844e+00,8.193475495082601867e+00,3.434270258438306023e+00,4.778340635695514038e+00,5.324073933228348210e+00
7.545972814386393779e+00,5.795713798282213780e+00,7.498391026815881766e+00,7.350213546359920969e+00,6.218738120622732346e+00,6.387397768163514122e+00,4.691714413057313848e+00,6.308292894456402955e+00
4.907803489768643779e+00,3.740531318951255013e+00,6.510610299116819988e+00,4.888477222183159832e+00,5.710612199178316750e+00,4.888711419036705585e+00,4.673565938857871416e+00,3.780619748719418194e+00
2.504143845523884693e+00,3.800313359396477519e+00,5.036387721235613846e+00,4.710350335753819451e+00,6.082457556655487707e+00,6.009420703475148784e+00,4.854856143054763429e+00,4.771905785765994779e+00
5.890270273397922196e+00,5.475845251927174751e+00,5.599756202123701954e+00,5.308462220289348110e+00,4.918534663007346097e+00,6.688255427111241325e+00,5.841302796465478231e+00,4.598365525888316263e+00
6.490236901813757342e+00,5.218655862055758377e+00,5.035359644860725403e+00,4.935349771810236597e+00,6.713415129201686149e+00,5.723807358718441485e+00,6.153732349437547100e+00,4.080267796192604379e+00
7.279756086540616344e+00,6.097079094140173794e+00,6.924657996540191540e+00,5.436639129674029292e+00,5.071885536937091210e+00,5.481366476666563514e+00,5.093740720753445750e+00,4.802076265457437820e+00
5.963957700537906526e+00,4.615686911295716399e+00,4.947285537396102661e+00,6.436539686250730696e+00,5.173877523711385429e+00,5.454247143187697766e+00,3.907138474044695275e+00,4.343340888765634844e+00
4.320709351897042971e+00,5.811779328548309920e+00,5.205238214714004386e+00,4.189842488077703209e+00,3.226902686498141382e+00,5.198981701940419420e+00,4.452249571367500103e+00,6.214676951742508670e+00
5.703798504243371426e+00,4.748465054805004470e+00,6.752764585721625856e+00,6.793866291265038271e+00,6.086008611748924935e+00,6.069476503676803247e+00,7.953254871302012141e+00,5.685949842806636845e+00
5.702416278630280999e+00,5.980329232503533987e+00,6.611566242440889418e+00,6.973947434636525777e+00,6.909416635274039820e+00,7.077088211829281938e+00,4.671882319681761153e+00,5.871245612334811348e+00
5.695168740655748962e+00,5.458147796920017392e+00,5.699533267298776629e+00,8.193973375690340788e+00,6.199601493303742217e+00,4.956160790329747101e+00,4.390306350948040226e+00,5.992043213623733600e+00
6.155975179037041833e+00,5.870867140193639422e+00,5.852344755481762029e+00,5.495148321421694071e+00,5.917352943961819989e+00,5.970474427363844150e+00,5.713613439102790181e+00,4.547043652174622252e+00
7.064664516037256092e+00,6.001233122608778281e+00,6.598435736150644715e+00,5.320569044872048181e+00,5.855306233759992374e+00,7.025449926749813834e+00,6.825963456365040649e+00,5.591417464625145328e+00
6.734113076611246029e+00,6.835996841048159745e+00,5.799681736796179266e+00,6.314257597922654952e+00,6.529096680050119339e+00,7.027364358152321522e+00,7.447964806307077801e+00,6.555926374162748260e+00
5.489249561999565152e+00,4.385060075738634211e+00,5.332028594855381165e+00,6.971959093000033469e+00,5.056906910414641132e+00,4.373742703570179913e+00,6.184948113471443243e+00,3.363170208723142096e+00
3.967051891145340736e+00,4.443675034964554627e+00,7.207131938459077070e+00,5.711604045674734564e+00,6.388776318232974205e+00,7.552945113724492288e+00,5.734152346362540342e+00,4.576633550255693628e+00
7.392368145008025415e+00,3.329571540287474374e+00,5.927271135300092197e+00,6.097444520584875072e+00,7.068364203900256548e+00,6.689430248473988705e+00,6.784598752052319881e+00,6.822522142093904840e+00
5.327867083865434950e+00,7.004412578484196850e+00,5.782514958377980463e+00,6.950939692040611462e+00,7.916825983785670040e+00,6.871376670222994143e+00,6.520181125675392764e+00,5.469854313381163458e+00
4.977861101645781439e+00,5.882597808473873258e+00,4.774601275089490393e+00,4.544683048290911742e+00,4.919306912114435271e+00,4.572184618770510411e+00,5.108639327359917992e+00,4.329629793502062007e+00
3.967051891145340736e+00,4.451716153350044003e+00,7.207131938459077070e+00,6.449107676307551884e+00,6.033618478891534131e+00,7.355093298832834137e+00,5.715656425083984082e+00,4.576633550255693628e+00
5.695168740655748962e+00,5.425934672233154288e+00,5.699533267298776629e+00,7.782619593315923900e+00,5.807284392582305443e+00,4.958471351205600897e+00,4.669183754521882612e+00,5.992043213623733600e+00
5.568781812082710836e+00,4.089894175831893186e+00,5.723142375822151351e+00,4.235368027827658644e+00,6.393238029910373932e+00,6.520030656805330338e+00,3.922255725152841155e+00,5.756198766279213785e+00
8.172242092192831819e+00,6.348599036296697307e+00,8.097147982042605108e+00,4.356053318167858457e+00,5.136188186042876858e+00,4.928191487662386017e+00,5.301398855834924539e+00,5.864852417069501556e+00
6.517824872920620294e+00,7.745446380696172639e+00,6.428945693032450670e+00,5.473990769137659029e+00,7.613284971471190765e+00,5.847246814127261771e+00,5.116946704471935448e+00,7.490593077359628538e+00
5.741801398263615575e+00,4.905500437487742005e+00,5.610831920133217743e+00,5.565001894732873211e+00,5.809540839767572074e+00,5.932637994384950986e+00,5.601620829689538006e+00,7.529878507514434993e+00
7.296375161460468384e+00,6.391348398286371690e+00,5.665432236172978975e+00,6.791103660646298223e+00,5.747232654996646595e+00,4.292878666373924901e+00,4.905373330863628922e+00,6.170193125308349735e+00
4.184545667975114291e+00,4.441781121121970877e+00,6.195282919043463288e+00,6.422826682457204228e+00,4.213857108272441643e+00,5.550170980951723010e+00,5.283029533062515881e+00,3.567092140390337285e+00
4.863069148955996290e+00,4.796534636211755576e+00,4.034312074916550195e+00,4.558514476612277377e+00,5.518724294056934987e+00,3.760818347957852303e+00,3.784107499648240669e+00,5.622138907901725879e+00
7.578369135630419251e+00,7.988864139437117373e+00,6.128759274159317982e+00,3.216510991915112694e+00,4.921397897773633012e+00,6.076713410591604081e+00,4.401631625779883983e+00,6.182997136631131596e+00
3.185651663996508454e+00,6.557450480881192867e+00,6.291206500754730868e+00,4.117232413951983361e+00,4.938133599573219179e+00,4.213593553973748129e+00,4.706608546798001669e+00,3.316309429943336440e+00
3.875902915107631408e+00,4.619967399603642555e+00,4.553235757155605690e+00,5.827566903608087046e+00,3.352498116166224396e+00,3.948587044598591334e+00,4.203007327200902310e+00,4.740394464821100939e+00
6.191965140051769900e+00,6.853686849890121557e+00,7.423924270864950437e+00,6.166679839602875468e+00,5.260818662699660919e+00,5.020160295178789589e+00,6.392436742471721445e+00,6.091520196073979321e+00
6.218830894632334072e+00,4.751616834768274344e+00,6.298616581429559602e+00,6.077839488453996353e+00,2.100299254419201844e+00,6.385998900593924610e+00,5.502372468892001045e+00,5.661581121626698909e+00
4.806418662177018852e+00,3.503284880370619359e+00,6.253252761366448809e+00,2.323154542175437154e+00,5.917489086068538739e+00,5.951086999149295842e+00,3.922306768791780751e+00,5.585868148450790827e+00
5.327867083865434950e+00,6.891718898914312774e+00,5.782514958377980463e+00,6.953961969494016238e+00,7.662578959156507885e+00,6.991621221103652140e+00,6.432520274878311461e+00,5.469854313381163458e+00
5.534314402482072737e+00,5.321340774161106957e+00,6.577870114386355382e+00,3.180326287429757759e+00,5.363279754197945337e+00,6.619699464243479881e+00,5.777139062959525617e+00,7.893198818668892613e+00
4.396373738993174740e+00,5.214043993869652560e+00,5.392863459974896578e+00,6.279108488926718579e+00,6.121634766586546483e+00,4.142803046047449200e+00,6.768277329901850159e+00,6.181663834358588794e+00
3.421119040119534827e+00,4.971844630057544734e+00,5.315548469537608511e+00,6.463020447084382170e+00,4.787077118948411147e+00,6.186572557826548469e+00,6.619556877604816592e+00,4.489704538011896062e+00
5.248059698371618786e+00,7.000014114677137300e+00,5.363831823361921991e+00,4.489559630574707860e+00,4.128956099475774799e+00,5.208196409384456160e+00,5.104425789611185316e+00,2.759233286584839018e+00
5.963957700537906526e+00,4.524565247884344998e+00,4.947285537396102661e+00,6.560478935936807865e+00,5.358239950479497971e+00,5.234776819115516844e+00,3.694459313341524886e+00,4.343340888765634844e+00
6.120153778253134114e+00,5.845619652534320920e+00,4.566924450694095583e+00,5.747203281359468896e+00,4.982379201035604943e+00,6.653948825604640405e+00,7.567039936385026699e+00,7.023467368223935914e+00
6.119917786394948322e+00,5.361899288047699663e+00,4.822103114006510260e+00,4.903263393122795577e+00,4.089232650015218518e+00,7.015380684965945690e+00,3.787350006342463882e+00,6.666464257340241062e+00
6.651612856966001353e+00,5.426807631928955544e+00,5.820924404743261782e+00,6.626803612438850521e+00,6.329886813371860654e+00,4.858605787283785560e+00,5.425980012257792140e+00,5.430400589625059560e+00
8.172242092192831819e+00,6.571294396068811494e+00,8.097147982042605108e+00,3.905208104317632767e+00,5.311899837074563813e+00,5.099881989863988885e+00,5.130176788348098427e+00,5.864852417069501556e+00
6.280245308122494485e+00,4.642862776943843528e+00,3.781610972549539262e+00,3.607203472881586492e+00,6.437529012054968192e+00,6.697864489953037292e+00,5.415077136533126279e+00,3.514021712469096670e+00
5.429079244458185016e+00,5.437824024829911451e+00,4.989084477735656442e+00,3.940900788857462533e+00,4.524097901577329495e+00,8.468211070900959925e+00,5.114329054170227096e+00,2.886572636423907046e+00
4.586697150402291534e+00,4.583623715478193361e+00,6.077551713948166956e+00,4.751000209088510395e+00,5.144460005351799481e+00,4.229121727921388185e+00,5.404849813867830477e+00,4.173596816762517925e+00
6.936979936564068083e+00,4.908394316454504747e+00,7.681804593530534575e+00,5.333297754471185037e+00,6.272639860882288865e+00,6.545949201755624003e+00,6.681416887882193123e+00,6.450188339646821589e+00
6.191965140051769900e+00,6.988345340895528501e+00,7.423924270864950437e+00,6.661402402911073217e+00,5.446764106819190765e+00,5.031954362301638284e+00,6.313357312538902200e+00,6.091520196073979321e+00
8.172242092192831819e+00,6.520594827089486678e+00,8.097147982042605108e+00,4.070225186143605178e+00,5.131727262559312663e+00,5.103373218084154672e+00,5.063529024779258592e+00,5.864852417069501556e+00
5.546098613467955296e+00,6.364190702919963805e+00,5.759195017875968325e+00,6.178228251309614727e+00,7.391938806359621417e+00,3.910443249328433790e+00,5.620680665720980684e+00,7.691195401556473854e+00
4.997042283225035852e+00,6.330089732482740317e+00,7.079871433948802917e+00,5.285414328127618688e+00,6.576977267584590336e+00,5.121140623855453100e+00,8.530496781793145189e+00,6.329816018617397511e+00
4.840867560840599104e+00,6.122803965247072711e+00,4.631788540813468025e+00,4.951422331672181265e+00,4.752882999627371596e+00,4.909795358206046068e+00,6.173879969603823348e+00,5.415577576902749435e+00
4.590653581696975571e+00,5.097137457413729145e+00,4.265962519707147571e+00,4.294308850632183372e+00,6.223700864433409308e+00,6.215997830868722041e+00,3.813814593050717239e+00,5.271768838261453816e+00
