4.342566848768428800e-01,7.434803421236175769e-01,7.759545044364080102e-01,4.663070436353684012e-01,7.749152071884137793e-01,7.279615728304904554e-01,4.937167303717144851e-01,4.453955441336279741e-01,2.764528167773078193e-01,5.283057698075286357e-01,8.997611815795230061e-01,1.075754775648958966e-01,1.288055469664944885e-01,2.436720289711290510e-01,1.988554194398582664e-01,-1.257196652301176831e-01,7.620860007946307357e-01,9.916346025691497035e-02,8.401226611942409495e-01,7.821238336877149866e-01
8.558493412554581958e-01,8.622899862780755154e-01,5.212847019315518526e-01,2.084488277537057954e-01,8.290607046684594916e-01,1.037316186519771088e+00,2.533151893824504008e-01,4.459029963837015109e-01,6.608394713294808709e-02,1.448292740263703304e-01,1.109589820976957908e+00,6.966270793037463438e-01,7.420789078440963582e-01,3.060663863413843333e-01,3.041961254551575067e-01,1.098245593677469545e+00,1.047366020590084101e+00,5.464160412608345396e-01,1.084740484630284607e+00,4.951140884647060036e-01
1.112785925569010681e+00,1.114726215144714372e+00,1.259010147636119958e+00,1.188696325865754355e+00,1.249941812894231230e+00,1.332402728464716191e+00,3.900184326940422941e-01,5.806577625094655470e-01,5.549951985327808979e-01,1.134030306790809961e+00,6.653608486561972679e-01,1.099517570516038267e+00,3.501648285528006777e-01,1.168391957921458557e+00,1.096105739551753944e+00,1.043328439921340944e+00,9.096909400307913174e-01,5.641303239551470616e-01,2.815668042714539743e-01,2.909996631090435160e-01
7.535341248826532556e-01,5.819139108278952310e-01,3.346584634432970828e-01,1.016956214176834905e+00,9.584920567843999151e-02,1.315714362775149304e+00,2.028536344489637877e-01,7.841781795903238761e-01,1.140819961516200465e+00,1.146492557225396558e+00,6.748484225737907405e-01,1.107175897421488753e-01,8.238581586129255507e-01,5.015371010898077575e-01,5.887369460240263752e-01,7.113121346776435372e-02,2.471624379451750619e-01,1.226851497939384972e+00,5.792194425034523642e-01,1.088441325370316015e+00
8.782479764900579244e-01,6.540788654804530200e-01,1.080423786179567580e+00,9.620803634150293382e-01,2.841363762746957344e-01,3.010205795758512659e-01,3.645960616536166321e-01,8.444435771806034774e-01,5.763295858864043719e-01,3.808102383912392863e-01,4.204345641175459836e-01,4.982975510901260785e-01,2.188948532840017669e-01,3.757776456066855841e-01,1.175870673207991990e+00,1.008959728635402398e+00,9.252254876106736914e-01,2.016559724203214055e-01,1.070254404872483356e+00,4.345678535926826291e-01
5.647601892926508160e-01,2.225044181865795945e-01,5.386721524440188924e-01,9.054863928120329142e-01,8.683251373610172408e-01,2.984863608225911125e-01,7.840752703837102766e-01,7.530839815092376099e-01,6.098289383028121513e-01,5.344898936386087707e-01,1.828805562838686782e-02,6.062556115753173769e-01,5.190327449381051395e-01,9.188918686493696697e-01,7.814906787702120550e-01,1.193847987635058006e-01,5.140765123545038007e-01,8.907161191910194509e-01,1.092004681605592165e+00,7.979667109247621237e-01
1.151045574713881470e+00,1.168023123561173993e+00,7.096315132586269447e-01,8.232838972937560618e-01,1.176132744110649275e+00,2.484867643794785863e-01,8.930419111814797972e-01,4.092603819968292922e-01,1.024250218271771651e+00,8.621740250706051434e-01,2.534707041799094118e-01,7.272779504654010019e-01,2.353810692935149329e-01,7.190743304255580171e-01,5.092128144724579197e-01,4.981091899385868271e-01,4.760639897128464693e-01,1.218829589753311238e+00,1.005475154186948661e+00,6.471102354832047876e-01
5.318401938525044725e-01,4.516337728094741433e-01,5.538198340770923433e-01,4.932063015698400776e-01,7.266993104715410157e-01,2.468931747465530346e-01,1.412740352006780498e-03,5.529679795981935486e-01,6.026276542136270731e-01,6.902967211716551921e-01,1.834649595260517962e-02,2.770641218446599774e-02,7.011551306201635470e-01,1.651919565593341355e-01,7.923330649857293073e-01,4.678100870450004889e-01,5.307447592968117522e-01,7.994673732391087695e-01,-9.460817758455994375e-02,6.499364266835445658e-01
6.249954548136970045e-01,1.225976832301588354e-01,1.056784506035370885e+00,6.455415340861880846e-01,7.333075963263692154e-01,4.645564491035193977e-01,3.277248348957128021e-01,9.583298113855018840e-01,9.019012623347386626e-01,2.135786026102292068e-01,3.168820852664867571e-01,8.935674682950242032e-01,3.861515865235968237e-01,7.161587868710888038e-01,4.339122194771296431e-02,1.074357964581867941e-01,-5.117279874256899785e-02,5.903106934258769423e-01,1.754171733997680459e-03,6.609611411295213124e-01
8.846019747864395377e-01,1.039129513820648443e+00,1.197800127025615335e+00,9.421806253685117705e-01,1.148562685742654299e+00,3.692342717867093116e-01,3.271423541738360252e-01,8.859460473498818045e-01,8.817684150694878875e-01,4.344052503947510302e-01,6.090102934617154240e-01,1.155201215273239823e+00,7.433008610673887961e-01,2.821181835775311564e-01,1.039448758381911420e+00,1.032447804831865712e+00,3.026832053455900118e-01,5.786110280147523932e-01,5.401685784360079623e-01,1.038180839434498015e+00
5.482800160502568909e-01,2.561111255103531992e-01,9.904407001386976717e-01,8.916872249324553357e-01,4.547323212664063086e-02,7.246490580463446074e-01,3.048587669192485139e-01,2.846811944809520822e-01,5.599172526860018984e-01,9.521835739379371777e-01,4.050971966539851365e-02,4.714689224368744380e-01,7.100099367288836838e-02,6.240976486480037666e-01,9.700254967439260190e-01,6.376085432548144194e-01,5.054415332485135970e-01,1.230609279920248156e+00,1.713663919135455793e-01,4.712409573773784777e-01
3.365625220393652639e-01,1.161275659689060769e+00,1.981094678882013294e-01,1.004033091413053302e+00,5.745240800086373056e-01,4.476852321272155044e-01,4.253231805313827385e-01,8.545166291708703454e-01,1.177657857249203577e+00,9.651472296289471675e-01,7.039359383787988644e-01,1.051657840279466294e+00,9.137317302167893285e-01,7.536576015555562780e-01,9.601991404225567184e-01,8.014183717218464897e-01,8.668145630992822870e-01,1.179341981880033530e-01,2.954182193032140469e-01,2.532919348956881866e-01
2.237130051123348007e-01,4.975752717595779417e-01,8.947840100523143381e-01,8.212754249877007862e-01,4.609892035182682202e-01,8.860446456279722494e-01,8.722205591141284353e-01,8.793590256931979043e-01,1.741642657031589603e-01,2.101490060600306187e-01,1.599860991369530527e-01,4.752511927703448880e-01,5.796588411222747261e-01,7.100042139409123987e-01,7.770879335971712931e-02,5.913616483075139207e-01,4.020118151365331127e-01,8.099395072643346127e-01,9.197500728291867489e-01,7.136303151054785854e-01
4.483386204652510254e-01,8.819504878713066987e-01,9.259083164290707879e-01,9.794505848402125237e-01,8.003129583824492022e-01,3.064622072070452008e-01,9.480640493964056503e-01,2.337506431689345132e-01,9.342177534196091093e-01,1.105514730071165852e+00,6.398928377673664958e-01,7.647404415012960532e-01,4.417121335165561380e-01,9.212236289664496036e-01,9.936987842223745648e-01,7.556826716749507344e-01,1.001336498765571958e+00,1.199576010608500276e+00,8.765972224904357013e-01,7.127029058685814267e-01
3.871820697404293465e-01,4.762096914679114085e-02,2.614572661794400954e-01,9.916511304960656803e-02,-2.865384240834970009e-02,4.659426129487294066e-01,5.862590206875820664e-01,8.568102856428051473e-01,3.603801474366211122e-01,1.034416358780420264e+00,6.857978453350407344e-01,3.594960790012266538e-01,7.974179973765282980e-01,7.236301242812243073e-01,3.070840562052064016e-01,7.272682224260956785e-01,3.757246568398215913e-01,7.264640490251094151e-01,3.416325692112771040e-01,3.394852525845991620e-01
1.090795110293912629e+00,1.096864596862904717e+00,2.358152362662761792e-01,3.686967910302788587e-01,4.034530204850786395e-01,7.688658304969582247e-01,9.025896171724455685e-01,5.757075004138738628e-01,3.637826425260955454e-01,7.284099910444657988e-01,6.938170481448755478e-01,5.191458629106552314e-01,6.155473784237914803e-01,5.313846815035422333e-01,1.000475063340300563e+00,3.431149964455618151e-01,7.089456194268335398e-01,3.312352830084616673e-01,4.101897108689436799e-01,9.123654582364816301e-01
3.486465098820801245e-01,6.262610613756770528e-01,9.815651144912497239e-01,8.203644844260824520e-01,6.023427366651077364e-01,9.603573138328722059e-02,3.165254621744892916e-01,1.898300340176657108e-01,7.623801879415742500e-01,3.887531329918037515e-01,3.034511872248130127e-01,2.818224571111133114e-01,2.299203613431543280e-01,2.439169645593926294e-01,4.352866884422589289e-01,8.781793282020152747e-01,6.648707160471968303e-01,5.709372189340077286e-01,8.141860703655470211e-01,7.246517408763842871e-01
3.475254038573744597e-01,2.046410494665746316e-01,1.062505478999137054e+00,7.441665062718059165e-01,7.241723875482568573e-01,1.132102716771245188e+00,1.174824814767998493e+00,1.094791012049088907e+00,9.070348412566336949e-01,6.720997514910006521e-01,7.270371867256977261e-01,6.508291249551625413e-01,3.390676503022246879e-01,1.124508609536985171e+00,1.081508553042972220e+00,1.160190797477342439e+00,7.119859223683648874e-01,5.940917251712923841e-01,1.089229380320933416e+00,8.236481124502641471e-01
5.967749512092448416e-01,3.201600805693702312e-01,5.376841293765707297e-01,1.477761151609523760e-01,9.623428445566242218e-01,9.367603966978873542e-01,1.189870575950691123e+00,4.843242290298264696e-01,8.099063302393889607e-01,7.717498407370131375e-01,1.068808143707638880e+00,2.385403753978948549e-01,1.074424179102466015e+00,1.922742706730566076e-01,2.963170172462948893e-01,6.297187792028909881e-01,1.151611021247149091e+00,1.816267267679581576e-01,6.212459876106330992e-01,2.698139601299664458e-01
3.395830515412903150e-01,6.509435471934330586e-01,3.188622037555801647e-01,8.750780128058099905e-01,2.615236729459032849e-01,2.173700469580452932e-01,7.833951290490147601e-01,4.053169501772035943e-02,1.466711358907302754e-01,8.407895330780080778e-01,2.032180464600911174e-01,8.308941801039964048e-01,6.215262901664956319e-01,3.614405881108953555e-01,1.355621256026097454e-01,1.065673834241193774e+00,7.858348760688130819e-01,7.526373499694334335e-01,4.638050197981800626e-01,5.510425455563674468e-01
3.871820697404293465e-01,4.762096914679114085e-02,2.401946578949928357e-01,7.279663326687725589e-02,-3.103102675105343100e-02,4.930898887123161267e-01,5.862590206875820664e-01,8.568102856428051473e-01,1.311266036908753096e-01,8.189411875827168341e-01,6.857978453350407344e-01,-5.003659222605566503e-03,7.974179973765282980e-01,9.844589738896587505e-01,5.927429252592234521e-01,8.632743286962411000e-01,2.397041573945894732e-01,7.701780087645885287e-01,2.356380343924557585e-01,3.394852525845991620e-01
2.467570383819395197e-02,2.310086294262083673e-01,8.470146777950134931e-01,1.000224083872712333e+00,1.036429411756804253e+00,4.744834790350961340e-01,7.658030371893872479e-01,5.607205071125315188e-01,-4.223389330981364848e-02,1.666664635204943290e-01,1.384606705458746312e-01,8.622227123212224953e-01,5.487846072181041812e-01,-1.271500901475807743e-01,5.460058976561111832e-01,4.524908781949001368e-01,1.117612513233192661e+00,-3.298124790795427946e-02,2.863783271376391104e-01,5.152080129765619354e-01
5.647601892926508160e-01,2.225044181865795945e-01,3.699363653508363492e-01,9.453236253734312866e-01,9.173416131090923464e-01,2.757927675593838668e-01,7.840752703837102766e-01,7.530839815092376099e-01,8.596029071190248727e-01,5.281479077626174412e-01,1.828805562838686782e-02,7.020155223129271871e-01,5.190327449381051395e-01,9.426450185443755458e-01,5.564915468556278499e-01,-2.416424653603599371e-02,2.027349794419853746e-01,7.012123113811539188e-01,8.625990800560271454e-01,7.979667109247621237e-01
9.074494954831759941e-01,3.133091973289892085e-01,4.124880979408875881e-01,9.196191287891080091e-01,8.632309119493351002e-01,-1.137060532595789708e-01,1.988548599793021621e-01,1.025255763394194823e-02,3.146343354215795363e-01,4.735797788195194036e-01,6.300927321923585067e-01,7.255734244786657960e-01,3.341467883866112709e-01,1.790835484719590087e-01,5.333053501762496929e-01,2.683236084205566918e-01,6.306702792377348876e-01,5.584424072578488829e-01,1.458162159763604360e-01,4.958395901085220769e-01
3.266739559828646389e-01,1.072162522465008733e-01,1.151630442930529741e+00,3.226199447239612716e-01,8.493319063345399211e-01,5.919035089196380550e-01,6.115543334949680165e-02,1.416692036365185814e-02,3.583367047869655542e-01,1.341087889840347103e+00,8.215316292484475813e-02,1.033624730325894525e+00,1.431659610591827503e-01,6.253487017257093328e-01,3.091837358555609150e-01,6.166806156647668402e-01,7.008646356462646665e-01,6.351386705299395530e-01,-2.107080605094819314e-01,7.263578352577566566e-01
3.336529332569369566e-01,1.188037981889757511e+00,8.308698070791338264e-01,8.117016891040134130e-01,9.313071947625303215e-01,8.472026602210498414e-01,5.678147804326665327e-01,6.488528537130378027e-01,7.199352834723294903e-01,1.237178365639880928e+00,6.717739430589135807e-01,1.146986412335506911e+00,3.687138678296719152e-01,7.048293047411255952e-01,8.506391143366602847e-01,1.250714672748002521e+00,4.577080908171025087e-01,1.046338830541528597e-01,5.127751861011308199e-01,9.236904161711740890e-01
9.061331766192648463e-01,4.320242849419102527e-01,-6.635261704342299005e-02,9.815427305788740897e-01,5.508641422009589173e-01,8.672313399667470613e-01,7.854329788751757135e-02,3.858111714473792531e-01,8.087083507742099941e-01,1.156045346818818764e+00,9.324930982003148960e-01,1.178926614516274674e-01,7.985721946859057896e-01,6.509012120352402064e-01,7.611055377510159703e-01,3.012020677433528970e-01,2.146553096990840570e-01,7.611629516338238588e-01,9.636850011414891393e-01,6.370732215399067533e-01
1.780911643120484111e-01,1.783152542841717203e-01,2.067044308824370069e-01,2.265095359150747223e-01,5.742141965299899509e-01,2.529107745779576311e-01,5.519328269290945110e-01,6.912193618844801879e-01,8.176098804440551371e-02,6.555618856154979968e-01,2.563661923674384058e-01,5.537899937751820101e-01,1.245625213057422083e-02,2.964940963568788446e-01,5.013651107017887965e-01,3.357220450163910241e-01,5.198930906271740371e-01,8.306164525262713649e-01,1.047665499941152323e+00,2.807294284012398222e-01
2.086285740926938082e-01,1.195042265533375447e+00,5.547174907803366084e-01,8.057279621025141836e-01,1.108728574869143335e+00,6.931550942299471441e-01,2.714970400022143626e-01,9.191402829000748786e-01,9.549156891603374220e-01,8.265813800352324048e-01,8.884319454366168545e-01,1.239303450520656602e+00,6.117498605759310593e-01,1.041526851912446316e+00,2.256924325405293696e-01,1.305669758691464732e+00,3.434332569650141997e-01,5.017789861789914152e-01,1.610454940648645139e-01,3.276745020076519688e-01
1.894540249037154345e-01,7.967523930093187712e-01,7.448760315194702386e-01,9.148726299765644887e-01,3.454565070668663695e-01,7.062501565686143401e-01,1.966354254543337676e-01,4.772028709352549303e-02,1.189185387366574753e-01,8.582236041852236985e-01,6.535568830057690848e-01,6.854454113345779254e-01,6.536424945415747478e-01,5.666771181441978555e-01,5.879964657239368231e-01,-1.586203599226389260e-01,9.154154349348686548e-01,1.127178164281795958e+00,5.101278340802050115e-01,6.874247503221326827e-01
1.723849505654241332e-01,8.891313445624392520e-01,4.520793410692890424e-01,2.975892329374613676e-01,8.296545527739858095e-01,5.481688222022581547e-01,4.462011401281836265e-01,7.115585787360572123e-01,1.060873822147837098e+00,6.854502577842416233e-01,1.855676297294475974e-01,4.273506119506001455e-01,3.952045307370422728e-02,6.945332181514576320e-01,1.233302602216068133e-01,1.333330242367905871e+00,1.127993785268782245e+00,-2.361879367950227016e-01,5.734198322795904801e-01,4.997865644490202541e-01
8.754813241214233210e-01,6.008570706222565727e-01,7.287879816764843977e-01,8.721803472310856176e-01,1.052994066785230831e-01,8.649506484467737177e-01,2.927335012369697287e-01,6.497105938243848966e-01,-2.614981175237631739e-01,5.721030908218419642e-01,1.861279456740186911e-01,1.022084130538202101e-01,6.690356503773514651e-01,1.025733611619025654e+00,6.009592572126958299e-01,1.088179308007041879e+00,3.685155627700572034e-01,3.455279545968339416e-01,9.141550617588893868e-01,6.155684223220596607e-01
5.651009603741012910e-01,3.199199746429460811e-01,1.309413953654204044e-01,9.649273487444576247e-01,-6.508425656197114328e-02,8.068139022306912711e-01,7.084429344493540226e-01,9.048167127803734555e-01,6.816085050085125552e-01,4.220081502309719346e-01,8.332206181784697074e-01,9.296142498072248461e-01,1.575851462323337726e-01,7.678547689291979061e-01,4.333126725181603578e-01,1.794480099259388450e-01,1.039135862517623021e+00,6.900616135194685974e-01,2.784337829826512012e-01,9.370933450395430020e-01
5.102918626271670810e-01,1.054987732586997629e+00,9.219832492143573699e-01,6.854325331198243276e-01,8.202737532517417884e-01,8.386225654974504007e-01,1.094839180709822335e+00,9.865197258434140748e-01,2.872362826069453923e-01,5.530066095761542178e-01,5.835395511066203689e-01,1.015832596159630619e+00,5.575775321081843927e-01,7.501678801625757398e-01,5.248164449480671179e-01,2.971714321530268821e-01,2.091925134322721869e-01,3.621853437278312882e-01,2.239656910571738158e-01,2.405611561484815586e-01
1.073647688780953402e+00,5.594529102071774673e-01,1.058764711734159425e+00,4.008837856294794610e-01,9.720177047948299620e-01,1.105936192878527846e+00,1.196833599452133301e+00,1.105244577341121470e+00,5.300307395641375985e-01,2.806153059208288392e-01,2.145216756191739571e-01,9.254837119114200927e-01,9.954492909902716846e-01,8.969829930886300540e-01,7.415151232904143574e-01,9.294443489701585959e-01,3.174195791913280162e-01,1.403146262617942508e-01,5.152236482107181992e-01,1.125672939689064345e+00
1.044231360483275806e+00,8.401752600135317106e-01,8.723790360232770436e-01,2.514247449255242461e-01,1.162417082220301934e+00,5.002650022191038603e-01,4.324094856322108771e-01,2.295844074604488916e-01,9.529052486042461911e-01,6.397149391407352947e-01,2.973161224889576126e-01,1.328838744636234637e+00,2.852764971534235694e-01,5.893628621726217931e-01,1.023980785242150970e+00,8.353300900758415803e-01,9.931790233515725985e-01,9.027566000005038394e-01,5.656776845906881235e-01,2.875228997661457009e-01
7.535341248826532556e-01,5.819139108278952310e-01,3.409443529934453876e-01,9.723023519637997714e-01,1.931646915412867094e-01,1.239757057406238427e+00,2.028536344489637877e-01,7.841781795903238761e-01,1.288958390760872375e+00,1.016300675816806054e+00,6.748484225737907405e-01,2.453600477545768710e-01,8.238581586129255507e-01,5.408104920127222437e-01,4.066601286620162847e-01,3.989490352380101745e-01,3.220713335115276688e-01,1.146285190920245389e+00,3.514367273828242766e-01,1.088441325370316015e+00
9.072264035324948406e-01,6.036740826264813675e-01,5.820932344562218530e-01,1.053721509041710469e+00,4.186873996993645264e-01,7.924128138128736509e-01,9.574995319539868210e-02,3.858506127643509531e-01,7.360496915952198238e-01,3.733306802752796028e-01,3.117288346920142894e-01,3.458871148110069238e-01,5.819668855873409985e-01,1.035899887710845180e+00,7.529789942651043955e-01,5.885336787151519422e-01,2.762565932757933274e-01,8.242055935502542452e-01,7.692157505338470536e-01,2.580007084894304636e-01
1.146356349438421018e+00,8.469839232167942766e-01,8.896198582147437639e-01,6.362515418151097890e-01,6.828309962446879045e-01,8.680498440859889531e-01,9.775628511171773338e-01,1.027337778711967964e+00,9.502505010484071368e-01,9.183915737188611539e-01,5.576787057113259394e-01,1.191123419509346304e+00,8.687947025630360365e-01,1.048925411984935163e+00,1.071917049791563548e+00,1.069223129682936646e+00,4.356798673406288014e-01,5.522158597301620730e-01,1.257179643139838321e+00,1.132148125333887645e+00
9.460891190018632102e-01,6.477546850133453216e-02,4.651759883324068645e-01,7.049731946547834749e-01,5.015560338565634435e-01,5.258496083329382564e-01,3.907205032901766573e-01,1.126337259409025959e-01,4.061400326467125010e-01,-4.884327766334431442e-02,1.128815515215015747e-01,6.742661466285855276e-01,3.203134828738227746e-01,2.083231893553048053e-01,9.044068428047873365e-01,9.863442290757623576e-02,3.046168064090151728e-01,1.015840840660701128e+00,5.038243325055166699e-02,6.963134675753035463e-01
5.364119491468197776e-01,8.272484242703888047e-01,6.113441169156036414e-01,1.032051739636327792e+00,3.414353838944069186e-01,7.560435448776052780e-01,1.012180986553454343e+00,6.152032706587016175e-01,7.120042787563810593e-01,9.824413041082842302e-01,8.023674583682283146e-01,7.520633836786121407e-01,9.771842642334728213e-01,4.785273239243855725e-01,2.101728657188215443e-01,6.584673145354219548e-01,1.392632416823635477e+00,1.126001927390810842e+00,4.021042128297257490e-01,8.354980605814958938e-01
5.374084889078412086e-01,2.778421205315448339e-01,9.654240032625106549e-01,4.330940145941010178e-01,7.339245503240843238e-01,2.559592577342523767e-01,6.341403627283492828e-01,1.034579311602167095e+00,1.112272660988333772e+00,5.691543441185444863e-01,6.154993879135459700e-01,8.130545425508188817e-01,1.097808340802398419e+00,7.576078529290115604e-01,1.094219116226774258e+00,2.824952415762539415e-01,5.866297300958741578e-01,1.126957569842643503e+00,2.319285910733230593e-02,7.309349530027575703e-01
1.101645788096292433e+00,2.686763145973750100e-01,4.816321594537967266e-01,5.104533844989165292e-01,5.173155890652452182e-01,7.814682330766361540e-01,4.703371122047416697e-01,1.037941340576496341e+00,4.627642805007113891e-01,1.588439030441604616e-01,4.192161445868015091e-01,4.346079675267693898e-01,1.005214843845159800e+00,5.493570320803266016e-01,8.218348089794916822e-01,9.671201278309309313e-01,9.420022551454215742e-01,9.342446583187843379e-01,4.624300750267711924e-01,3.470223082782649127e-01
9.767395016701407862e-01,5.116249608791713088e-01,9.116349991696820476e-01,8.564089636132014016e-01,2.982489199598155616e-01,2.979026546424468069e-01,4.761157024285828099e-01,1.182902560645442414e-01,3.366635604654685254e-01,7.408100078908316233e-01,6.944261823394214383e-01,4.301803868495872596e-01,2.211604519669648772e-01,2.454923002232105578e-01,8.276646798541944516e-01,6.495830807774827242e-01,3.825104517144873317e-01,2.149805154163754173e-01,5.615527010247483020e-01,7.366273472218132223e-02
3.834422451817842137e-01,7.434151462169180657e-01,1.166217368106125418e+00,9.551101272823958599e-01,1.202151740825226467e+00,1.422826069961915074e+00,1.182275609606806777e+00,8.031041686026494375e-01,4.416413921287407618e-01,1.238509479945118841e+00,1.077571256957239099e+00,1.185636202126965744e+00,1.119975152613338354e+00,9.253397755643192335e-01,7.878050417924307158e-01,1.062338540629099715e+00,5.270240628549399675e-01,7.516294460922399168e-01,1.093301321799604819e+00,2.794159158176091062e-01
9.726797655718040225e-01,8.132483460141614051e-01,3.871573319246457423e-01,9.319173326720963102e-01,4.166254840872836152e-01,4.586814939239745037e-01,9.330444170087545119e-01,1.024711835523116843e+00,8.220983144561121447e-01,6.604890191501092689e-01,4.416656493268723005e-01,1.628078682862873050e+00,1.113423025809367806e+00,6.791334084011070304e-01,4.957162399964633037e-01,5.320133613759900904e-01,8.858225950045086616e-01,7.406511563311936053e-01,3.127797601335957633e-01,7.578245938321462871e-01
2.044546718190898282e-01,6.437733508289089635e-01,8.465966764448619175e-01,7.370525657659570129e-01,9.118715323194290789e-01,3.407285553900817887e-01,4.813029621289838245e-01,9.629526621802574349e-01,2.481497078133568790e-01,5.014406468078654866e-01,7.684909730307106779e-01,6.682202141982572785e-01,1.050910119591240560e-01,5.614707246806341923e-01,4.218189339013144745e-01,3.272485487757184064e-01,1.425641343713318354e-01,3.926084437563646945e-02,8.413050862833610921e-01,2.941967462348105133e-02
1.594840121706647684e-01,9.673711371102532153e-02,5.782159668120606666e-01,2.076968441872968363e-01,5.663555493151672948e-04,1.666524424646408375e-01,6.321485906278356826e-02,1.512418736125353824e-02,1.490340653755777289e-01,3.941535188969703674e-01,1.923493296836714384e-01,8.805444306835426005e-01,9.705632816899290027e-03,-5.942980214348944634e-02,1.126403371776783180e+00,-2.857136692430601310e-01,4.775696362369566961e-01,6.657867779337857117e-01,5.557139400916136784e-01,5.834255881920324960e-03
