0,1,2,3,4,5,6,7,8,9,10,11,12
4.883765632269401,6.897795485691622,4.0,3.0,4.403897978379836,6.959174057266674,4.504770274498732,5.0,5.589176523793062,5.0,3.4327341007328824,5.949541636646398,1.0
3.349791576284487,5.35509996541197,5.0,5.0,5.853716906147333,6.057899221945308,5.315870807146865,6.0,3.726121054000703,4.0,6.356141424832544,5.815175962838793,1.0
5.918259327372273,5.953738484212801,8.0,6.0,5.044223081079873,5.633227267103114,6.770537279928701,8.0,3.4918438652354484,8.0,6.223255901779996,5.49772602079079,0.0
4.1197340338157735,5.033207123467696,5.0,4.0,5.684794092963457,4.722915812818408,5.691089600369105,5.0,5.411948699355864,5.0,4.987837186099243,4.723847589598592,1.0
3.101329321545068,6.060480705654254,4.0,5.0,3.0826122299661303,4.32341942835676,5.00918411948192,6.0,5.0823086606062375,5.0,6.038710009775029,4.373417322686322,1.0
7.642943316953776,5.01776278458075,6.0,5.0,6.0449390557575855,5.162400828884543,6.617786286683878,5.0,6.084684879231159,6.0,6.582561039574749,7.0119729126636,0.0
6.759077634433424,6.069719032998113,5.0,6.0,5.517367679304701,5.997509006592686,7.046217808959425,6.0,7.562443846378077,5.0,3.522573541769326,5.102508677937091,0.0
3.9670518911453407,4.493467300675713,4.0,4.0,7.207131938459077,6.075918950966164,6.3102548465883075,5.0,7.503672068678801,6.0,5.785151905503083,4.576633550255694,0.0
7.054544225929121,5.494743815081283,5.0,5.0,7.07145129659013,6.640085471036043,6.443934937787096,6.0,4.818189623868543,7.0,5.946600399496128,6.119098749455815,0.0
5.782608789892556,6.134032242005723,7.0,5.0,5.455719575381569,5.839877215016824,6.744182072935935,5.0,4.659429033532899,6.0,5.401414297354078,4.556797165866226,1.0
5.702416278630281,6.17227765810975,5.0,6.0,6.611566242440889,6.8607885591460045,7.077732213425575,7.0,6.919119402946146,5.0,4.6843953588280245,5.871245612334811,0.0
7.1899964205082325,6.650038093161188,5.0,7.0,4.571478964344532,6.49017576979502,5.72684432747076,7.0,6.21060028954207,5.0,5.05257739451858,6.803660665852725,0.0
3.2220131805781653,5.091804590598309,8.0,6.0,5.806583180470938,5.080549165175372,4.859727018640096,7.0,5.878705348494456,6.0,4.256512829097275,5.728990006996644,1.0
7.235281586893256,7.45286449631657,6.0,4.0,5.525715138137891,5.532570987932109,7.098567618546787,7.0,3.9196547778612114,6.0,3.6388561357354896,5.455707752115598,0.0
5.61869888552918,5.012221768875828,5.0,5.0,4.651522549555349,4.509086605022331,4.907397102251218,7.0,4.828847556694832,3.0,3.690715999773317,6.524250832277232,1.0
3.8448861697825305,5.455383308671808,5.0,6.0,4.904164047772319,5.30306604026323,5.60400812614541,5.0,4.009697180611696,7.0,5.747201992657847,5.454626934800284,1.0
5.516420136951733,5.304404850780369,6.0,5.0,4.798958377442252,6.101050268893792,5.1338347608580985,4.0,4.9526709295260245,4.0,3.2779350489143715,5.45779910420607,1.0
4.657119772003373,6.060578349499542,5.0,4.0,3.497997812211517,6.278250645313206,4.282529719115513,4.0,5.3899054449053985,7.0,4.792198528596924,5.557160298838363,1.0
5.782608789892556,6.134032242005723,7.0,5.0,5.455719575381569,5.839877215016824,6.744182072935935,5.0,4.659429033532899,6.0,5.401414297354078,4.556797165866226,1.0
3.349791576284487,5.35509996541197,5.0,5.0,5.853716906147333,6.057899221945308,5.315870807146865,6.0,3.726121054000703,4.0,6.356141424832544,5.815175962838793,1.0
5.890270273397921,5.4720929858068095,6.0,8.0,5.599756202123702,4.896487920018179,4.748896621145935,7.0,6.678418778057673,6.0,5.908670302553691,4.598365525888316,0.0
4.981627263615724,3.6722616474798104,5.0,4.0,4.663093469542623,5.271913184032436,4.452804280957321,5.0,5.909348774814376,5.0,5.114418224950246,5.211711210662592,1.0
7.578369135630419,7.957837199129623,5.0,5.0,6.128759274159318,2.942565806565897,5.205634686861695,6.0,6.166409155511331,4.0,4.292667226926859,6.182997136631132,1.0
5.123183492954587,5.882802481782955,6.0,7.0,7.2882004747791775,5.574950509339152,6.133915895871244,6.0,3.30710676449282,7.0,6.66733405502526,3.9826731395727295,0.0
7.2963751614604675,6.467932357745646,5.0,6.0,5.665432236172978,6.517958049147508,5.656406939199414,7.0,4.528150762618099,7.0,4.735295156112997,6.17019312530835,0.0
3.9670518911453407,4.493467300675713,4.0,4.0,7.207131938459077,6.075918950966164,6.3102548465883075,5.0,7.503672068678801,6.0,5.785151905503083,4.576633550255694,0.0
3.2220131805781653,5.091804590598309,8.0,6.0,5.806583180470938,5.080549165175372,4.859727018640096,7.0,5.878705348494456,6.0,4.256512829097275,5.728990006996644,1.0
6.786433041739008,3.9532472889427055,5.0,6.0,6.057327209708547,5.355632790281609,6.649131484823307,5.0,5.114757869080366,4.0,5.736580384219188,5.902352839714991,1.0
4.586697150402292,4.4723604937023325,5.0,6.0,6.077551713948167,4.704024694110909,5.0876749901233325,5.0,4.0248833668027455,4.0,5.530339275784857,4.173596816762518,1.0
4.806418662177018,3.5688415669998417,4.0,4.0,6.253252761366449,2.3727325055156627,6.010641537989808,6.0,5.7629464685621805,5.0,3.862950657653488,5.585868148450791,1.0
5.429079244458185,5.295145026661611,6.0,6.0,4.989084477735656,3.945630919638355,4.58573694973416,5.0,8.623489834432217,6.0,5.208136316826575,2.886572636423907,0.0
4.396373738993176,5.276411882204571,6.0,4.0,5.392863459974897,6.370200847050081,6.118735036706306,6.0,4.165101488303224,5.0,6.979141574727754,6.181663834358589,1.0
4.647974205746544,5.887671749190722,4.0,6.0,5.9039346308558445,5.704937721411865,5.766411579701233,5.0,6.375497580018794,5.0,7.3926522139739745,7.679876312292925,1.0
5.24805969837162,6.832010780007577,5.0,5.0,5.363831823361922,4.710552162186276,3.841817894194712,5.0,5.252324448961037,4.0,5.120996746251318,2.759233286584839,1.0
6.663249286618507,5.663314918129758,5.0,6.0,5.451588849105579,7.383426527646248,6.053263432670745,5.0,7.843817769054931,6.0,6.073746073384379,4.286219438015097,0.0
5.569309219112968,5.288978967480165,5.0,6.0,4.904802862901421,4.985036481175221,3.564035574189634,4.0,4.96848520707692,6.0,5.12201673316338,5.264354914936932,1.0
4.097109936348872,5.047997241870412,6.0,6.0,7.323041567604963,5.674522151029084,7.632020366637048,6.0,6.547131241468699,7.0,6.686121164596296,5.5035510736449185,0.0
4.320709351897042,5.751255426528448,5.0,4.0,5.205238214714004,4.343903613295264,3.264623217564676,6.0,5.079716997269248,5.0,4.498765367735804,6.214676951742509,1.0
5.24805969837162,6.832010780007577,5.0,5.0,5.363831823361922,4.710552162186276,3.841817894194712,5.0,5.252324448961037,4.0,5.120996746251318,2.759233286584839,1.0
4.315351288875636,3.869252100198537,5.0,3.0,4.954159341627483,4.533198792927906,4.686537066373042,6.0,4.654653861794447,3.0,2.681846755449825,4.990206849187308,1.0
7.2963751614604675,6.467932357745646,5.0,6.0,5.665432236172978,6.517958049147508,5.656406939199414,7.0,4.528150762618099,7.0,4.735295156112997,6.17019312530835,0.0
3.2984821677703575,4.59469458023788,5.0,6.0,6.370102570774671,4.793105631867273,3.424677031292331,4.0,6.156862847628691,6.0,5.241338997976869,4.043854410893648,1.0
7.185176065456195,5.350908474760795,6.0,6.0,5.091944225908726,5.542468637837226,5.583059146757666,7.0,7.7091753899318975,5.0,6.219380099116775,6.737135185918897,0.0
6.4902369018137565,5.42455787452648,6.0,5.0,5.0353596448607245,5.175661172613981,6.636936992901987,8.0,5.719585445200799,7.0,6.028460551409876,4.080267796192604,0.0
4.907803489768644,3.83809601750832,5.0,4.0,6.51061029911682,4.482598506405509,5.6030959998449195,6.0,4.689768753535116,6.0,4.5584205605517445,3.780619748719418,1.0
4.396373738993176,5.276411882204571,6.0,4.0,5.392863459974897,6.370200847050081,6.118735036706306,6.0,4.165101488303224,5.0,6.979141574727754,6.181663834358589,1.0
6.120153778253134,5.9206784956135134,6.0,8.0,4.566924450694096,5.981041075843573,5.000988976757632,5.0,6.608870113655072,5.0,7.70530406682036,7.023467368223936,0.0
3.2220131805781653,5.091804590598309,8.0,6.0,5.806583180470938,5.080549165175372,4.859727018640096,7.0,5.878705348494456,6.0,4.256512829097275,5.728990006996644,1.0
5.363912732835336,5.865799531041742,5.0,5.0,4.436031613378951,5.928858141528387,4.307018359846705,6.0,3.600571434019866,6.0,4.91874162573646,4.57293694432681,1.0
7.1899964205082325,6.650038093161188,5.0,7.0,4.571478964344532,6.49017576979502,5.72684432747076,7.0,6.21060028954207,5.0,5.05257739451858,6.803660665852725,0.0
5.534314402482073,5.334690931559437,8.0,6.0,6.577870114386355,3.3009159823798764,4.9494597342720095,5.0,6.4472429580652175,5.0,5.726026103232553,7.893198818668893,0.0
5.429079244458185,5.295145026661611,6.0,6.0,4.989084477735656,3.945630919638355,4.58573694973416,5.0,8.623489834432217,6.0,5.208136316826575,2.886572636423907,0.0
5.154672815715653,4.194010982817288,5.0,4.0,5.698725230944156,4.710926569400552,5.715742563601355,3.0,5.014955246368435,5.0,4.582410491466916,5.03017781727025,1.0
4.3078094360727786,4.170767863344913,3.0,6.0,4.405415807354607,4.066205918462392,5.680601964666126,6.0,5.241231750179533,4.0,4.411881252408919,4.452292338608677,1.0
5.559513663242089,4.211026284166422,6.0,4.0,6.110331888359579,4.284004448987456,7.341167749609326,5.0,5.7181392514204346,5.0,6.807556895535168,5.252764541483621,0.0
4.424441132573578,6.224404088435527,6.0,5.0,4.245708686060206,4.995726257921475,5.079356935640779,4.0,5.287329998509861,6.0,4.801798400321862,3.0471737231889184,1.0
7.20232860831159,6.716851061243286,5.0,6.0,6.894091645579104,4.65101526531192,7.352532663843027,4.0,7.341246097542656,7.0,4.798448269153865,5.05288045338926,0.0
6.28432405520009,6.3652143898246685,3.0,5.0,5.196667780616745,6.153448391403718,5.381158013072619,6.0,6.11661000718426,5.0,6.441911653053189,5.37309327623802,0.0
6.119917786394948,5.550056542038662,6.0,5.0,4.82210311400651,4.797021308786663,4.332130994752307,6.0,7.09141438430295,5.0,3.734230276259788,6.666464257340241,1.0
4.883765632269401,6.897795485691622,4.0,3.0,4.403897978379836,6.959174057266674,4.504770274498732,5.0,5.589176523793062,5.0,3.4327341007328824,5.949541636646398,1.0
6.995733791677871,6.844896328941348,5.0,5.0,6.2777242448072,4.957464299445332,3.665683095525437,7.0,4.536190632354096,5.0,4.333582392831229,5.740990219803626,0.0
6.936979936564068,4.91896044872968,7.0,6.0,7.681804593530533,5.320171107496403,6.295588770672912,6.0,6.4515732230154486,6.0,6.619325137432623,6.450188339646822,0.0
4.605875941579123,4.662069043943531,4.0,6.0,4.613149874946624,3.5113525803284245,3.0271382730898764,6.0,6.278899377459129,3.0,4.236499985913605,6.621651807708925,1.0
6.732514299163924,2.93051206786044,6.0,7.0,6.0204051851465055,8.48088623652266,6.107247977549195,8.0,6.387610369114475,7.0,5.392912590057144,7.30914341999103,0.0
6.734113076611246,6.965092321138114,4.0,7.0,5.799681736796179,6.294789537791536,6.430711142174196,6.0,7.043556311936322,4.0,7.526526213680105,6.555926374162748,0.0
6.4096934403719485,5.897709332924979,6.0,6.0,3.8206506576045967,5.627815256292892,7.283256115241299,7.0,5.776454032015022,7.0,5.046903945205735,6.622804107206147,0.0
3.2220131805781653,5.091804590598309,8.0,6.0,5.806583180470938,5.080549165175372,4.859727018640096,7.0,5.878705348494456,6.0,4.256512829097275,5.728990006996644,1.0
5.568781812082711,4.147172164422229,4.0,3.0,5.723142375822151,4.203513520748849,6.385224282071396,6.0,6.72973219786688,5.0,3.968638393885236,5.756198766279214,1.0
4.663174154739865,4.46072572053569,4.0,5.0,4.698979846452778,6.361014104731296,5.353959473000182,5.0,4.802938497062079,4.0,5.21830920095247,5.733401862692366,1.0
4.184545667975113,4.496212814279739,6.0,6.0,6.195282919043463,6.49810414744724,4.175434777542119,5.0,5.474373466130079,6.0,5.251178775624798,3.567092140390337,1.0
4.3078094360727786,4.170767863344913,3.0,6.0,4.405415807354607,4.066205918462392,5.680601964666126,6.0,5.241231750179533,4.0,4.411881252408919,4.452292338608677,1.0
6.120153778253134,5.9206784956135134,6.0,8.0,4.566924450694096,5.981041075843573,5.000988976757632,5.0,6.608870113655072,5.0,7.70530406682036,7.023467368223936,0.0
7.392368145008025,3.2688318048281246,6.0,7.0,5.927271135300092,6.084747549640793,7.031500043104449,6.0,6.6397022769633045,6.0,6.698943034243197,6.822522142093905,0.0
4.666232580189521,4.212209964091242,5.0,7.0,4.9394071996552364,5.429955340448766,5.411310111249094,5.0,4.8457989885386,5.0,5.111352954060404,4.325015022474215,1.0
5.327867083865434,7.0166956537227465,4.0,6.0,5.7825149583779805,6.945124226972864,7.646151899898817,5.0,6.970193284754164,7.0,6.526033113347513,5.4698543133811635,0.0
5.918259327372273,5.953738484212801,8.0,6.0,5.044223081079873,5.633227267103114,6.770537279928701,8.0,3.4918438652354484,8.0,6.223255901779996,5.49772602079079,0.0
6.462183303447041,5.618095552503861,6.0,5.0,3.953341246069301,7.150822503736452,6.436998314316317,7.0,5.679984210723833,4.0,7.325374679382296,5.531820785288208,0.0
5.489249561999565,4.46286070106346,7.0,4.0,5.332028594855381,6.9008251960476725,5.0970110401399,6.0,4.0955081939549585,4.0,6.168634168227937,3.363170208723142,1.0
5.9639577005379065,4.559897968221997,5.0,5.0,4.9472855373961035,6.215503756216853,5.209970860924129,4.0,5.310882302144713,5.0,3.917681183800785,4.343340888765635,1.0
5.568781812082711,4.147172164422229,4.0,3.0,5.723142375822151,4.203513520748849,6.385224282071396,6.0,6.72973219786688,5.0,3.968638393885236,5.756198766279214,1.0
3.101329321545068,6.060480705654254,4.0,5.0,3.0826122299661303,4.32341942835676,5.00918411948192,6.0,5.0823086606062375,5.0,6.038710009775029,4.373417322686322,1.0
4.590653581696976,5.3132549525303405,5.0,7.0,4.265962519707148,3.8201012140918498,6.143161369860622,5.0,6.197323490153586,4.0,3.8112076600236264,5.271768838261454,1.0
4.2626234461613,5.480626253217353,5.0,7.0,6.261249364213,6.821117674855234,5.6305597121955,8.0,6.29039703792693,6.0,5.862921804063921,3.814903335800361,0.0
6.759077634433424,6.069719032998113,5.0,6.0,5.517367679304701,5.997509006592686,7.046217808959425,6.0,7.562443846378077,5.0,3.522573541769326,5.102508677937091,0.0
4.9778611016457806,5.893179296651449,4.0,4.0,4.7746012750894895,4.768621109604789,4.909539908273112,4.0,4.5696426618308275,4.0,5.011478972201589,4.329629793502063,1.0
4.1197340338157735,5.033207123467696,5.0,4.0,5.684794092963457,4.722915812818408,5.691089600369105,5.0,5.411948699355864,5.0,4.987837186099243,4.723847589598592,1.0
4.618485995676778,7.594853911780899,6.0,6.0,8.058274232011076,6.95313123971979,5.296830312934504,6.0,4.402143832131488,6.0,4.182265388026138,6.935058212913851,0.0
7.29044498,3.96956235,7.375,6.22222222,5.79948454,3.62466412,6.22262279,6.25,6.96212013,5.5,5.45661858,3.16471854,0.0
6.4902369018137565,5.42455787452648,6.0,5.0,5.0353596448607245,5.175661172613981,6.636936992901987,8.0,5.719585445200799,7.0,6.028460551409876,4.080267796192604,0.0
4.672586278832801,4.092882595801461,6.0,5.0,4.125214542532516,5.210281578085947,4.649719144101057,4.0,4.963950096943437,4.0,5.491139265374136,5.534431521009144,1.0
6.462183303447041,5.618095552503861,6.0,5.0,3.953341246069301,7.150822503736452,6.436998314316317,7.0,5.679984210723833,4.0,7.325374679382296,5.531820785288208,0.0
5.921119164550386,4.942084394603829,5.0,6.0,4.373664927638497,4.312650015092123,5.3865206269434545,7.0,4.5326696097161685,8.0,3.929380522971512,5.069078949635343,1.0
6.44816059993322,5.41474965237667,7.0,4.0,5.405745875597896,3.860177883852396,3.0960177105567,5.0,6.037852722801499,4.0,4.833750662522302,4.855566242250058,1.0
5.890270273397921,5.4720929858068095,6.0,8.0,5.599756202123702,4.896487920018179,4.748896621145935,7.0,6.678418778057673,6.0,5.908670302553691,4.598365525888316,0.0
4.666232580189521,4.212209964091242,5.0,7.0,4.9394071996552364,5.429955340448766,5.411310111249094,5.0,4.8457989885386,5.0,5.111352954060404,4.325015022474215,1.0
5.064396702281892,5.360269144038062,7.0,6.0,7.605606649922272,6.8653642189279935,5.551477952748361,7.0,6.185242515923736,7.0,6.17848992264745,5.33882803002685,0.0
3.349791576284487,5.35509996541197,5.0,5.0,5.853716906147333,6.057899221945308,5.315870807146865,6.0,3.726121054000703,4.0,6.356141424832544,5.815175962838793,1.0
7.392368145008025,3.2688318048281246,6.0,7.0,5.927271135300092,6.084747549640793,7.031500043104449,6.0,6.6397022769633045,6.0,6.698943034243197,6.822522142093905,0.0
5.834274881550022,3.5643249024745813,6.0,5.0,3.2567788974251006,6.439137232078672,4.06363848330935,5.0,5.111320157992908,5.0,7.740854117153216,6.1098961041924715,1.0
5.235589386503757,5.5849526797043225,6.0,8.0,5.499387221931952,4.40966430787544,7.0319998288968915,6.0,5.853708603250928,7.0,6.432159463970392,7.3871664903062655,0.0
4.184545667975113,4.496212814279739,6.0,6.0,6.195282919043463,6.49810414744724,4.175434777542119,5.0,5.474373466130079,6.0,5.251178775624798,3.567092140390337,1.0
6.663249286618507,5.663314918129758,5.0,6.0,5.451588849105579,7.383426527646248,6.053263432670745,5.0,7.843817769054931,6.0,6.073746073384379,4.286219438015097,0.0
4.50348432703603,5.4010430404996,5.0,7.0,5.499417106102909,5.381171177991505,5.152095552741876,6.0,6.310694810101218,5.0,4.574707899531895,5.932785635705512,0.0
5.327867083865434,7.0166956537227465,4.0,6.0,5.7825149583779805,6.945124226972864,7.646151899898817,5.0,6.970193284754164,7.0,6.526033113347513,5.4698543133811635,0.0
5.123183492954587,5.882802481782955,6.0,7.0,7.2882004747791775,5.574950509339152,6.133915895871244,6.0,3.30710676449282,7.0,6.66733405502526,3.9826731395727295,0.0
5.534314402482073,5.334690931559437,8.0,6.0,6.577870114386355,3.3009159823798764,4.9494597342720095,5.0,6.4472429580652175,5.0,5.726026103232553,7.893198818668893,0.0
5.031364420364237,5.788476026121926,6.0,5.0,4.604526407518817,6.977798461722792,5.083489291660751,5.0,5.655564666594228,4.0,4.369911258392039,4.420430613955207,1.0
3.469324135455797,5.251128802861952,5.0,6.0,3.9885098848273586,7.1162411363881795,6.4738873808745065,6.0,4.923208366311152,8.0,4.9129817832522855,5.441708297948145,0.0
